NOME_MUNIC,ANO_BO,NUM_BO,DATA_REGIS,DATA_OCORR,HORA_OCORR,DESC_PERIO,DESCR_SUBT,BAIRRO,LOGRADOURO,NUMERO_LOG,LATITUDE,LONGITUDE,NOME_DELEG,RUBRICA,NATUREZA_A,MES_ESTATI,ANO_ESTATI
S.PAULO,"2024",DS8862,2024-03-16,2024-03-16,,,Via Pública,PARI,RUA MADEIRA,"123","-23.5308320239999",-46.624270905999900,12º D.P. PARI,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EA3502,2024-03-21,2024-03-14,,,Via Pública,BRÁS,AVENIDA CELSO GARCIA,"560","-23.53928",-46.607993999999998,12º D.P. PARI,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EB3923,2024-03-22,2024-03-22,,A tarde,Prédio Abandonado,PARI,RUA ARAGUAIA,"207","-23.525057637",-46.618300091999998,12º D.P. PARI,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EB9386,2024-03-22,2024-03-22,,,Cadeia/CDP/Presídio,BOM RETIRO,AVENIDA DO ESTADO,"1949","-23.5324402",-46.625100699999997,12º D.P. PARI,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EK8657,2024-03-30,2024-03-30,,,Via Pública,BOM RETIRO,AVENIDA DO ESTADO,"1375","-23.5297503",-46.626669700000001,12º D.P. PARI,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EL2181,2024-03-31,2024-03-30,,,Interior de Transporte Coletivo,PONTE PEQUENA,RUA JOAQUIM CARLOS,"1345","-23.5252223",-46.608297499999999,12º D.P. PARI,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DO9552,2024-03-13,2024-03-13,,,Via Pública,SANTA CECILIA,RUA VITORINO CARMILO,"81","-23.533499325",-46.650979276999998,77º D.P. SANTA CECILIA,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DX5448,2024-03-19,2024-03-19,,,Hospital,SANTA CECILIA,RUA DONA VERIDIANA,"311","-23.541694419",-46.650967422000001,77º D.P. SANTA CECILIA,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EJ5221,2024-03-28,2024-03-28,,,Via Pública,CAMPOS ELÍSEOS,ALAMEDA BARÃO DE PIRACICABA,"221","-23.5327689",-46.643844299999998,77º D.P. SANTA CECILIA,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DR0056,2024-03-14,2024-03-14,,,Via Pública,CONSOLAÇÃO,RUA BELA CINTRA,"388","-23.5612942",-46.666761899999997,78º D.P. JARDINS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",ED3482,2024-03-24,2024-03-24,,,Via Pública,CERQUEIRA CÉSAR,AVENIDA PAULISTA,"2218","-23.5573616",-46.660560400000001,78º D.P. JARDINS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DJ1758,2024-03-08,2024-03-08,,,Via Pública,INDIANÓPOLIS,AVENIDA RUBEM BERTA,"10","-23.600044",-46.651100900000003,36º D.P. VILA MARIANA,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DK4191,2024-03-10,2024-03-10,,,Metroviário e Ferroviário Metropolitano,VILA MARIANA,RUA DOMINGOS DE MORAIS,"505","-23.581178",-46.639663599999999,36º D.P. VILA MARIANA,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DU7061,2024-03-18,2024-03-18,,,Praça,LIBERDADE,PRAÇA RODRIGUES DE ABREU,"1","-23.5756631",-46.640867399999998,36º D.P. VILA MARIANA,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EL0480,2024-03-30,2024-03-30,,,Via Pública,ÁGUA BRANCA,RUA PROFESSORA SURAIA AIDAR MENON,"1","-23.5103507",-46.706459899999999,07º D.P. LAPA,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DB3575,2024-03-04,2024-03-03,,,Via Pública,PINHEIROS,RUA MARTIM CARRASCO,"100","-23.5665533329999",-46.695540850000000,14º D.P. PINHEIROS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DO0315,2024-03-13,2024-03-13,,,Via Pública,PINHEIROS,RUA DEPUTADO LACERDA FRANCO,"88","-23.5608241209999",-46.692199746999997,14º D.P. PINHEIROS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DR1997,2024-03-15,2024-03-15,,,Via Pública,JARDIM AMERICA,RUA COLÔMBIA,"604","-23.5693421",-46.671935599999998,15º D.P. DR. LUC. H BEIGUELMAN,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DA7497,2024-03-03,2024-03-03,,,Via Pública,BARRA FUNDA,AVENIDA PACAEMBU,"380","-23.5295192",-46.661141899999997,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DB1545,2024-03-03,2024-03-03,,,Rodoviário,BARRA FUNDA,AVENIDA AURO SOARES DE MOURA ANDRADE,"1","-23.525964753",-46.677395844999999,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DB1721,2024-03-03,2024-03-03,,,Rodoviário,BARRA FUNDA,AVENIDA AURO SOARES DE MOURA ANDRADE,"1","-23.525964753",-46.677395844999999,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DC9699,2024-03-04,2024-03-04,,,Via Pública,BARRA FUNDA,RUA JORNALISTA ALOYSIO BIONDI,"556","-23.5243809",-46.668090300000003,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DJ9293,2024-03-10,2024-03-09,,,Via Pública,PERDIZES,RUA MINISTRO GODÓI,"1246","-23.5370312",-46.671310200000001,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DN7298,2024-03-12,2024-03-12,,,Metroviário e Ferroviário Metropolitano,BARRA FUNDA,RUA DOUTOR BENTO TEOBALDO FERRAZ,"119","-23.523869534",-46.666560161999897,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DT7561,2024-03-17,2024-03-17,,,Rodoviário,BARRA FUNDA,AVENIDA AURO SOARES DE MOURA ANDRADE,"1","-23.525964753",-46.677395844999999,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DT7730,2024-03-17,2024-03-17,,,Rodoviário,BARRA FUNDA,AVENIDA AURO SOARES DE MOURA ANDRADE,"1","-23.525964753",-46.677395844999999,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DT7974,2024-03-17,2024-03-17,,,Rodoviário,BARRA FUNDA,AVENIDA AURO SOARES DE MOURA ANDRADE,"1","-23.525964753",-46.677395844999999,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DV4270,2024-03-18,2024-03-18,,,Metroviário e Ferroviário Metropolitano,BARRA FUNDA,AVENIDA AURO SOARES DE MOURA ANDRADE,"9","-23.525964753",-46.677395844999999,23º D.P. PERDIZES,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EA8037,2024-03-22,2024-03-22,,,Via Pública,PERDIZES,RUA TURIASSU,"80","-23.530113628",-46.676676723999897,23º D.P. PERDIZES,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DT6339,2024-03-17,2024-03-17,,,Cadeia/CDP/Presídio,PINHEIROS,AVENIDA DOUTORA RUTH CARDOSO,"1501","-23.5709531",-46.700922100000000,91º D.P. CEASA,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",DF6956,2024-03-06,2024-03-06,,,Via Pública,BRÁS,AVENIDA CELSO GARCIA,"1500","-23.53928",-46.607993999999998,81º D.P. BELEM,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"3","2024"
S.PAULO,"2024",EN3397,2024-04-02,2024-04-01,,,Via Pública,SE,AVENIDA PREFEITO PASSOS,"88","-23.552335402",-46.627522399999997,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EN8445,2024-04-02,2024-04-02,,Em hora incerta,Via Pública,LIBERDADE,RUA SINIMBU,"204","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EO0657,2024-04-02,2024-04-02,,Pela manhã,Via Pública,SÉ,RUA DOS ESTUDANTES,"483","-23.5555602",-46.633433699999998,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EO8967,2024-04-03,2024-04-02,,,Via Pública,SÉ,LARGO SÃO FRANCISCO,"133","-23.5498729",-46.636492599999997,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EP6680,2024-04-03,2024-04-03,,,Túnel/Viaduto/Ponte,CENTRO HISTÓRICO DE SÃO PAULO,RUA VINTE E CINCO DE MARÇO,"800","-23.5436238",-46.632519899999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EP9190,2024-04-03,2024-04-03,,,Prédio Abandonado,SÉ,PRAÇA DA SÉ,"1","-23.5503099",-46.634200900000003,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EQ4421,2024-04-03,2024-04-03,,,Via Pública,LIBERDADE,RUA SINIMBU,"204","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EQ9298,2024-04-04,2024-04-04,,,Via Pública,SE,RUA OSCAR CINTRA GORDINHO,"243","-23.5542880359999",-46.629909949000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ER2952,2024-04-04,2024-04-04,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,LADEIRA PORTO GERAL,"52","-23.5445973",-46.633128399999997,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ER7013,2024-04-04,2024-04-04,,,Via Pública,SÉ,RUA FREDERICO ALVARENGA,"432","-23.5496657",-46.629661300000002,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ES0245,2024-04-05,2024-04-04,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"532","-23.5553205",-46.629980900000000,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ET5413,2024-04-06,2024-04-05,,,Via Pública,SÉ,RUA JOSÉ BONIFÁCIO,"132","-23.5489567",-46.636643100000001,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EY4531,2024-04-10,2024-04-10,,,Via Pública,LIBERDADE,RUA GLICÉRIO,"100","-23.5533674",-46.627974299999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EY9717,2024-04-10,2024-04-10,,,Via Pública,LIBERDADE,RUA SINIMBU,"204","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FA3184,2024-04-11,2024-04-11,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"458","-23.5555602",-46.633433699999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FB7212,2024-04-12,2024-04-12,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,AVENIDA DO ESTADO,"3300","-23.5406494",-46.628434700000000,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FD8415,2024-04-15,2024-04-15,,,Via Pública,LIBERDADE,RUA DOS ESTUDANTES,"475","-23.5550775",-46.630585600000003,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FG3625,2024-04-16,2024-04-16,,,Prédio Abandonado,SE,RUA DO CARMO,"107","-23.551235698",-46.630779904999898,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FG5621,2024-04-16,2024-04-16,,,Via Pública,SE,AVENIDA PREFEITO PASSOS,"88","-23.552335402",-46.627522399999997,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FH4448,2024-04-17,2024-04-17,,Pela manhã,Via Pública,SE,RUA DO CARMO,"98","-23.551235698",-46.630779904999898,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FJ8461,2024-04-19,2024-04-18,,,Túnel/Viaduto/Ponte,CENTRO HISTÓRICO DE SÃO PAULO,RUA VINTE E CINCO DE MARÇO,"0","-23.5436238",-46.632519899999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FL3913,2024-04-20,2024-04-19,,,Bar/Botequim,SÉ,RUA DO CARMO,"107","-23.5514115",-46.630435800000001,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FL9873,2024-04-21,2024-04-20,,,Via Pública,LIBERDADE,RUA SINIMBU,"204","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FM6235,2024-04-22,2024-04-21,,,Via Pública,SE,RUA JOSE BONIFACIO,"137","-23.5489971539999",-46.635845795000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FP4850,2024-04-23,2024-04-23,,,Via Pública,SÉ,VIELA DOS ESTUDANTES,"35","-23.5553745",-46.629918099999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FP8796,2024-04-23,2024-04-23,,,Via Pública,SE,PARQUE DOM PEDRO II,"10","-23.54502538",-46.631091126999898,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FP9454,2024-04-23,2024-04-23,,,Via Pública,SE,RUA DO CARMO,"103","-23.551235698",-46.630779904999898,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FQ6129,2024-04-24,2024-04-24,,,Via Pública,SE,RUA DO CARMO,"63","-23.551235698",-46.630779904999898,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FR1820,2024-04-24,2024-04-24,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"471","-23.5555602",-46.633433699999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FR8168,2024-04-25,2024-04-25,,,Via Pública,LIBERDADE,RUA SINIMBU,"204","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FT8738,2024-04-26,2024-04-26,,Pela manhã,Via Pública,LIBERDADE,RUA SINIMBU,"223","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FU0109,2024-04-26,2024-04-26,,,Feira Livre,CENTRO HISTÓRICO DE SÃO PAULO,PARQUE DOM PEDRO II,"10","-23.5476409",-46.630333499999999,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FU3927,2024-04-26,2024-04-26,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,RUA VINTE E CINCO DE MARÇO,"976","-23.5402519",-46.632543300000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FV1983,2024-04-27,2024-04-27,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"477","-23.5555602",-46.633433699999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FV5822,2024-04-28,2024-04-28,,,Via Pública,LIBERDADE,RUA SINIMBU,"196","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FX7175,2024-04-30,2024-04-29,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"504","-23.5553417",-46.630215999999997,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EY0314,2024-04-10,2024-04-09,,,Via Pública,BOM RETIRO,AVENIDA PRESIDENTE CASTELO BRANCO,"5700","-23.5218123",-46.638640500000001,02º D.P. BOM RETIRO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FC3550,2024-04-13,2024-04-12,,,Via Pública,BOM RETIRO,AVENIDA PRESIDENTE CASTELO BRANCO,"5457","-23.5218123",-46.638640500000001,02º D.P. BOM RETIRO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FI4814,2024-04-17,2024-04-17,,,Via Pública,BOM RETIRO,AVENIDA PRESIDENTE CASTELO BRANCO,"5200","-23.5187463",-46.643729299999997,02º D.P. BOM RETIRO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FL9402,2024-04-20,2024-04-20,,,Delegacia,BOM RETIRO,RUA RODOLFO MIRANDA,"636","-23.526030519",-46.631356337999897,02º D.P. BOM RETIRO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EN7792,2024-04-02,2024-04-02,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,RUA DOS PROTESTANTES,"85","-23.5359402",-46.637543299999997,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EP1528,2024-04-03,2024-04-03,,,Via Pública,REPUBLICA,RUA DO TRIUNFO,"120","-23.536329257",-46.638265569999902,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EP5793,2024-04-03,2024-04-03,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"100","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EQ3241,2024-04-03,2024-04-03,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"30","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EQ5450,2024-04-04,2024-04-03,,,Via Pública,REPUBLICA,RUA AURORA,"488","-23.540343188",-46.640839843999998,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ER6139,2024-04-04,2024-04-04,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"75","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ES4770,2024-04-05,2024-04-05,,,Via Pública,SANTA IFIGÊNIA,RUA DOS PROTESTANTES,"100","-23.5358435",-46.637526800000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ET1675,2024-04-05,2024-04-05,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"129","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",ET2198,2024-04-05,2024-04-05,,,Via Pública,REPUBLICA,RUA GENERAL OSORIO,"245","-23.5366803439999",-46.640511891999900,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EU5563,2024-04-08,2024-04-07,,,Via Pública,SANTA IFIGÊNIA,RUA DOS PROTESTANTES,"129","-23.5358435",-46.637526800000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EV8383,2024-04-08,2024-04-08,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"85","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EW3353,2024-04-08,2024-04-08,,,Via Pública,REPÚBLICA,AVENIDA SÃO JOÃO,"1000","-23.5399823",-46.644105300000000,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EX7301,2024-04-09,2024-04-09,,,Via Pública,SANTA IFIGÊNIA,RUA DOS GUSMÕES,"199","-23.5373989",-46.639943100000004,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",EZ5047,2024-04-11,2024-04-10,,,Praça,REPUBLICA,PRAÇA DA REPUBLICA,"100","-23.542073527",-46.642452949999900,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FA4129,2024-04-11,2024-04-11,,,Via Pública,REPUBLICA,RUA VITORIA,"86","-23.5389668289999",-46.640767668000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FB4300,2024-04-12,2024-04-12,,,Via Pública,SANTA IFIGÊNIA,RUA DOS PROTESTANTES,"15","-23.5358435",-46.637526800000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FC3188,2024-04-13,2024-04-12,,,Via Pública,REPUBLICA,RUA VITORIA,"38","-23.5389668289999",-46.640767668000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FC8875,2024-04-13,2024-04-13,,,Via Pública,SANTA IFIGÊNIA,RUA DOS PROTESTANTES,"129","-23.5358435",-46.637526800000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FD2639,2024-04-14,2024-04-14,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"65","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
S.PAULO,"2024",FE8117,2024-04-15,2024-04-15,,,Via Pública,REPUBLICA,RUA BENTO FREITAS,"132","-23.543878456",-46.645550018999998,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"4","2024"
